standard,versjon_id,kode,navn,niva,forelder
SN2007,30,37.00,Oppsamling og behandling av avløpsvann,4,37.0
SN2007,30,37.000,Oppsamling og behandling av avløpsvann,5,37.00
SN2007,30,38,"Innsamling, behandling, disponering og gjenvinning av avfall",2,E
SN2007,30,38.1,Innsamling av avfall,3,38
SN2007,30,38.2,Behandling og disponering av avfall,3,38
SN2007,30,38.3,Materialgjenvinning,3,38
SN2007,30,38.11,Innsamling av ikke-farlig avfall,4,38.1
SN2007,30,38.12,Innsamling av farlig avfall,4,38.1
SN2007,30,38.21,Behandling og disponering av ikke-farlig avfall,4,38.2
SN2007,30,38.22,Behandling og disponering av farlig avfall,4,38.2
SN2007,30,38.31,Demontering av vrakede gjenstander,4,38.3
SN2007,30,38.32,Sortering og bearbeiding av avfall for materialgjenvinning,4,38.3
SN2007,30,38.110,Innsamling av ikke-farlig avfall,5,38.11
SN2007,30,38.120,Innsamling av farlig avfall,5,38.12
SN2007,30,38.210,Behandling og disponering av ikke-farlig avfall,5,38.21
SN2007,30,38.220,Behandling og disponering av farlig avfall,5,38.22
SN2007,30,38.310,Demontering av vrakede gjenstander,5,38.31
SN2007,30,38.320,Sortering og bearbeiding av avfall for materialgjenvinning,5,38.32
SN2007,30,39,"Miljørydding, miljørensing og lignende virksomhet",2,E
SN2007,30,39.0,"Miljørydding, miljørensing og lignende virksomhet",3,39
SN2007,30,39.00,"Miljørydding, miljørensing og lignende virksomhet",4,39.0
SN2007,30,39.000,"Miljørydding, miljørensing og lignende virksomhet",5,39.00
SN2007,30,41,Oppføring av bygninger,2,F
SN2007,30,41.1,Utvikling av byggeprosjekter,3,41
SN2007,30,41.2,Oppføring av bygninger,3,41
SN2007,30,41.10,Utvikling av byggeprosjekter,4,41.1
SN2007,30,41.20,Oppføring av bygninger,4,41.2
SN2007,30,41.101,Boligbyggelag,5,41.10
SN2007,30,41.109,Utvikling og salg av egen fast eiendom ellers,5,41.10
SN2007,30,41.200,Oppføring av bygninger,5,41.20
SN2007,30,42,Anleggsvirksomhet,2,F
SN2007,30,42.1,Bygging av veier og jernbaner,3,42
SN2007,30,42.2,"Bygging av vann- og kloakkanlegg, og anlegg for elektrisitet og telekommunikasjon",3,42
SN2007,30,42.9,Bygging av andre anlegg,3,42
SN2007,30,42.11,Bygging av veier og motorveier,4,42.1
SN2007,30,42.12,Bygging av jernbaner og undergrunnsbaner,4,42.1
SN2007,30,42.13,Bygging av bruer og tunneler,4,42.1
SN2007,30,42.21,Bygging av vann- og kloakkanlegg,4,42.2
SN2007,30,42.22,Bygging av anlegg for elektrisitet og telekommunikasjon,4,42.2
SN2007,30,42.91,Bygging av havne- og damanlegg,4,42.9
SN2007,30,42.99,Bygging av andre anlegg ikke nevnt annet sted,4,42.9
SN2007,30,42.110,Bygging av veier og motorveier,5,42.11
SN2007,30,42.120,Bygging av jernbaner og undergrunnsbaner,5,42.12
SN2007,30,42.130,Bygging av bruer og tunneler,5,42.13
SN2007,30,42.210,Bygging av vann- og kloakkanlegg,5,42.21
SN2007,30,42.220,Bygging av anlegg for elektrisitet og telekommunikasjon,5,42.22
SN2007,30,42.910,Bygging av havne- og damanlegg,5,42.91
SN2007,30,42.990,Bygging av andre anlegg ikke nevnt annet sted,5,42.99
SN2007,30,43,Spesialisert bygge- og anleggsvirksomhet,2,F
SN2007,30,43.1,Riving og grunnarbeid,3,43
SN2007,30,43.2,"Elektrisk installasjonsarbeid, VVS-arbeid og annet installasjonsarbeid",3,43
SN2007,30,43.3,Ferdiggjøring av bygninger,3,43
SN2007,30,43.9,Annen spesialisert bygge- og anleggsvirksomhet,3,43
SN2007,30,43.11,Riving av bygninger og andre konstruksjoner,4,43.1
SN2007,30,43.12,Grunnarbeid,4,43.1
SN2007,30,43.13,Prøveboring,4,43.1
SN2007,30,43.21,Elektrisk installasjonsarbeid,4,43.2
SN2007,30,43.22,VVS-arbeid,4,43.2
SN2007,30,43.29,Annet installasjonsarbeid,4,43.2
SN2007,30,43.31,Stukkatørarbeid og pussing,4,43.3
SN2007,30,43.32,Snekkerarbeid,4,43.3
SN2007,30,43.33,Gulvlegging og tapetsering,4,43.3
SN2007,30,43.34,Maler- og glassarbeid,4,43.3
SN2007,30,43.39,Annen ferdiggjøring av bygninger,4,43.3
SN2007,30,43.91,Takarbeid,4,43.9
SN2007,30,43.99,Annen spesialisert bygge- og anleggsvirksomhet,4,43.9
SN2007,30,43.110,Riving av bygninger og andre konstruksjoner,5,43.11
SN2007,30,43.120,Grunnarbeid,5,43.12
SN2007,30,43.130,Prøveboring,5,43.13
SN2007,30,43.210,Elektrisk installasjonsarbeid,5,43.21
SN2007,30,43.221,Rørleggerarbeid,5,43.22
SN2007,30,43.222,Kuldeanlegg- og varmepumpearbeid,5,43.22
SN2007,30,43.223,Ventilasjonsarbeid,5,43.22
SN2007,30,43.290,Annet installasjonsarbeid,5,43.29
SN2007,30,43.310,Stukkatørarbeid og pussing,5,43.31
SN2007,30,43.320,Snekkerarbeid,5,43.32
SN2007,30,43.330,Gulvlegging og tapetsering,5,43.33
SN2007,30,43.341,Malerarbeid,5,43.34
SN2007,30,43.342,Glassarbeid,5,43.34
SN2007,30,43.390,Annen ferdiggjøring av bygninger,5,43.39
SN2007,30,43.911,Blikkenslagerarbeid,5,43.91
SN2007,30,43.919,Takarbeid ellers,5,43.91
SN2007,30,43.990,Annen spesialisert bygge- og anleggsvirksomhet,5,43.99
SN2007,30,45,Handel med og reparasjon av motorvogner,2,G
SN2007,30,45.1,"Handel med motorvogner, unntatt motorsykler",3,45
SN2007,30,45.2,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",3,45
SN2007,30,45.3,"Handel med deler og utstyr til motorvogner, unntatt motorsykler",3,45
SN2007,30,45.4,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",3,45
SN2007,30,45.11,"Handel med biler og lette motorvogner, unntatt motorsykler",4,45.1
SN2007,30,45.19,"Handel med andre motorvogner, unntatt motorsykler",4,45.1
SN2007,30,45.20,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",4,45.2
SN2007,30,45.31,"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler",4,45.3
SN2007,30,45.32,"Detaljhandel med deler og utstyr til motorvogner, unntatt motorsykler",4,45.3
SN2007,30,45.40,"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",4,45.4
SN2007,30,45.111,"Agentur- og engroshandel med biler og lette motorvogner, unntatt motorsykler",5,45.11
SN2007,30,45.112,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler",5,45.11
SN2007,30,45.191,"Agentur- og engroshandel med andre motorvogner, unntatt motorsykler",5,45.19
SN2007,30,45.192,"Detaljhandel med andre motorvogner, unntatt motorsykler",5,45.19
SN2007,30,45.200,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler",5,45.20
SN2007,30,45.310,"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler",5,45.31
SN2007,30,45.320,"Detaljhandel med deler og utstyr til motorvogner, unntatt motorsykler",5,45.32
SN2007,30,45.401,"Agentur- og engroshandel med motorsykler, deler og utstyr",5,45.40
SN2007,30,45.402,"Detaljhandel med motorsykler, deler og utstyr",5,45.40
SN2007,30,45.403,Vedlikehold og reparasjon av motorsykler,5,45.40
SN2007,30,46,"Agentur- og engroshandel, unntatt med motorvogner",2,G
SN2007,30,46.1,Agenturhandel,3,46
SN2007,30,46.2,Engroshandel med jordbruksråvarer og levende dyr,3,46
SN2007,30,46.3,Engroshandel med nærings- og nytelsesmidler,3,46
SN2007,30,46.4,Engroshandel med husholdningsvarer og varer til personlig bruk,3,46
SN2007,30,46.5,Engroshandel med IKT-utstyr,3,46
SN2007,30,46.6,Engroshandel med andre maskiner og annet utstyr,3,46
SN2007,30,46.7,Engroshandel med spesialisert vareutvalg ellers,3,46
SN2007,30,46.9,Uspesifisert engroshandel,3,46
SN2007,30,46.11,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og innsatsvarer",4,46.1
SN2007,30,46.12,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",4,46.1
SN2007,30,46.13,"Agenturhandel med tømmer, trelast og byggevarer",4,46.1
SN2007,30,46.14,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøyer",4,46.1
SN2007,30,46.15,"Agenturhandel med møbler, husholdningsvarer og jernvarer",4,46.1
SN2007,30,46.16,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",4,46.1
SN2007,30,46.17,Agenturhandel med nærings- og nytelsesmidler,4,46.1
SN2007,30,46.18,Agenturhandel med spesialisert vareutvalg ellers,4,46.1
SN2007,30,46.19,Agenturhandel med bredt vareutvalg,4,46.1
SN2007,30,46.21,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",4,46.2
SN2007,30,46.22,Engroshandel med blomster og planter,4,46.2
SN2007,30,46.23,Engroshandel med levende dyr,4,46.2
SN2007,30,46.24,"Engroshandel med huder, skinn og lær",4,46.2
SN2007,30,46.31,Engroshandel med frukt og grønnsaker,4,46.3
SN2007,30,46.32,Engroshandel med kjøtt og kjøttvarer,4,46.3
SN2007,30,46.33,"Engroshandel med meierivarer, egg, matolje og -fett",4,46.3
SN2007,30,46.34,Engroshandel med drikkevarer,4,46.3
SN2007,30,46.35,Engroshandel med tobakksvarer,4,46.3
SN2007,30,46.36,"Engroshandel med sukker, sjokolade og sukkervarer",4,46.3
SN2007,30,46.37,"Engroshandel med kaffe, te, kakao og krydder",4,46.3
SN2007,30,46.38,"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",4,46.3
SN2007,30,46.39,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,4,46.3
SN2007,30,46.41,Engroshandel med tekstiler og utstyrsvarer,4,46.4
SN2007,30,46.42,Engroshandel med klær og skotøy,4,46.4
SN2007,30,46.43,Engroshandel med elektriske husholdningsapparater,4,46.4
SN2007,30,46.44,"Engroshandel med kjøkkenutstyr, glass, steintøy og rengjøringsmidler",4,46.4
SN2007,30,46.45,Engroshandel med parfyme og kosmetikk,4,46.4
SN2007,30,46.46,Engroshandel med sykepleie- og apotekvarer,4,46.4
SN2007,30,46.47,"Engroshandel med møbler, gulvbelegg, gulvtepper og belysningsutstyr",4,46.4
SN2007,30,46.48,"Engroshandel med klokker, ur, gull- og sølvvarer",4,46.4
SN2007,30,46.49,Engroshandel med husholdningsvarer og varer til personlig bruk ellers,4,46.4
SN2007,30,46.51,"Engroshandel med datamaskiner, tilleggsutstyr til datamaskiner samt programvare",4,46.5
SN2007,30,46.52,Engroshandel med elektronikkutstyr og telekommunikasjonsutstyr samt deler,4,46.5
SN2007,30,46.61,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,4,46.6
SN2007,30,46.62,Engroshandel med maskinverktøy,4,46.6
SN2007,30,46.63,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",4,46.6
SN2007,30,46.64,Engroshandel med maskiner og utstyr til tekstilproduksjon,4,46.6
SN2007,30,46.65,Engroshandel med kontormøbler,4,46.6
SN2007,30,46.66,Engroshandel med maskiner og utstyr til kontor ellers,4,46.6
SN2007,30,46.69,Engroshandel med maskiner og utstyr ellers,4,46.6
SN2007,30,46.71,Engroshandel med drivstoff og brensel,4,46.7
SN2007,30,46.72,Engroshandel med metaller og metallholdig malm,4,46.7
SN2007,30,46.73,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",4,46.7
SN2007,30,46.74,"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",4,46.7
SN2007,30,46.75,Engroshandel med kjemiske produkter,4,46.7
SN2007,30,46.76,Engroshandel med innsatsvarer ellers,4,46.7
SN2007,30,46.77,Engroshandel med avfall og skrap,4,46.7
SN2007,30,46.90,Uspesifisert engroshandel,4,46.9
SN2007,30,46.110,"Agenturhandel med jordbruksråvarer, levende dyr, tekstilråvarer og innsatsvarer",5,46.11
SN2007,30,46.120,"Agenturhandel med brensel, drivstoff, malm, metaller og industrikjemikalier",5,46.12
SN2007,30,46.130,"Agenturhandel med tømmer, trelast og byggevarer",5,46.13
SN2007,30,46.140,"Agenturhandel med maskiner, produksjonsutstyr, båter og luftfartøyer",5,46.14
SN2007,30,46.150,"Agenturhandel med møbler, husholdningsvarer og jernvarer",5,46.15
SN2007,30,46.160,"Agenturhandel med tekstiler, klær, pelsskinn, skotøy og lærvarer",5,46.16
SN2007,30,46.170,Agenturhandel med nærings- og nytelsesmidler,5,46.17
SN2007,30,46.180,Agenturhandel med spesialisert vareutvalg ellers,5,46.18
SN2007,30,46.190,Agenturhandel med bredt vareutvalg,5,46.19
SN2007,30,46.210,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",5,46.21
SN2007,30,46.220,Engroshandel med blomster og planter,5,46.22
SN2007,30,46.230,Engroshandel med levende dyr,5,46.23
SN2007,30,46.240,"Engroshandel med huder, skinn og lær",5,46.24
SN2007,30,46.310,Engroshandel med frukt og grønnsaker,5,46.31
SN2007,30,46.320,Engroshandel med kjøtt og kjøttvarer,5,46.32
SN2007,30,46.330,"Engroshandel med meierivarer, egg, matolje og -fett",5,46.33
SN2007,30,46.341,Engroshandel med vin og brennevin,5,46.34
SN2007,30,46.349,Engroshandel med drikkevarer ellers,5,46.34
SN2007,30,46.350,Engroshandel med tobakksvarer,5,46.35
SN2007,30,46.360,"Engroshandel med sukker, sjokolade og sukkervarer",5,46.36
SN2007,30,46.370,"Engroshandel med kaffe, te, kakao og krydder",5,46.37
SN2007,30,46.381,"Engroshandel med fisk, skalldyr og bløtdyr",5,46.38
SN2007,30,46.389,Engroshandel med spesialisert utvalg av nærings- og nytelsesmidler ikke nevnt annet sted,5,46.38
SN2007,30,46.390,Engroshandel med bredt utvalg av nærings- og nytelsesmidler,5,46.39
SN2007,30,46.410,Engroshandel med tekstiler og utstyrsvarer,5,46.41
SN2007,30,46.421,Engroshandel med klær,5,46.42
SN2007,30,46.422,Engroshandel med skotøy,5,46.42
SN2007,30,46.431,Engroshandel med elektriske husholdningsapparater og -maskiner,5,46.43
SN2007,30,46.432,Engroshandel med radio og fjernsyn,5,46.43
SN2007,30,46.433,"Engroshandel med plater, musikk- og videokassetter og CD- og DVD-plater",5,46.43
SN2007,30,46.434,Engroshandel med fotoutstyr,5,46.43
SN2007,30,46.435,Engroshandel med optiske artikler,5,46.43
SN2007,30,46.441,"Engroshandel med kjøkkenutstyr, glass og steintøy",5,46.44
SN2007,30,46.442,Engroshandel med rengjøringsmidler,5,46.44
SN2007,30,46.450,Engroshandel med parfyme og kosmetikk,5,46.45
SN2007,30,46.460,Engroshandel med sykepleie- og apotekvarer,5,46.46
SN2007,30,46.471,Engroshandel med møbler,5,46.47
SN2007,30,46.472,Engroshandel med gulvtepper,5,46.47
SN2007,30,46.473,Engroshandel med belysningsutstyr,5,46.47
SN2007,30,46.481,Engroshandel med klokker og ur,5,46.48
SN2007,30,46.482,Engroshandel med gull- og sølvvarer,5,46.48
SN2007,30,46.491,"Engroshandel med bøker, aviser og blader",5,46.49
SN2007,30,46.492,Engroshandel med reiseeffekter og lærvarer,5,46.49
SN2007,30,46.493,Engroshandel med fritidsbåter og -utstyr,5,46.49
SN2007,30,46.494,Engroshandel med sportsutstyr,5,46.49
SN2007,30,46.495,Engroshandel med spill og leker,5,46.49
SN2007,30,46.499,Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted,5,46.49
SN2007,30,46.510,"Engroshandel med datamaskiner, tilleggsutstyr til datamaskiner samt programvare",5,46.51
SN2007,30,46.520,Engroshandel med elektronikkutstyr og telekommunikasjonsutstyr samt deler,5,46.52
SN2007,30,46.610,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,5,46.61
SN2007,30,46.620,Engroshandel med maskinverktøy,5,46.62
SN2007,30,46.630,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",5,46.63
SN2007,30,46.640,Engroshandel med maskiner og utstyr til tekstilproduksjon,5,46.64
SN2007,30,46.650,Engroshandel med kontormøbler,5,46.65
SN2007,30,46.660,Engroshandel med maskiner og utstyr til kontor ellers,5,46.66
SN2007,30,46.691,Engroshandel med maskiner og utstyr til kraftproduksjon og installasjon,5,46.69
SN2007,30,46.692,Engroshandel med skipsutstyr og fiskeredskap,5,46.69
SN2007,30,46.693,Engroshandel med maskiner og utstyr til industri ellers,5,46.69
SN2007,30,46.694,"Engroshandel med maskiner og utstyr til handel, transport og tjenesteyting ellers",5,46.69
SN2007,30,46.710,Engroshandel med drivstoff og brensel,5,46.71
SN2007,30,46.720,Engroshandel med metaller og metallholdig malm,5,46.72
SN2007,30,46.731,Engroshandel med tømmer,5,46.73
SN2007,30,46.732,Engroshandel med trelast,5,46.73
SN2007,30,46.733,Engroshandel med fargevarer,5,46.73
SN2007,30,46.739,Engroshandel med byggevarer ikke nevnt annet sted,5,46.73
SN2007,30,46.740,"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",5,46.74
SN2007,30,46.750,Engroshandel med kjemiske produkter,5,46.75
SN2007,30,46.761,Engroshandel med papir og papp,5,46.76
SN2007,30,46.769,Engroshandel med innsatsvarer ikke nevnt annet sted,5,46.76
SN2007,30,46.770,Engroshandel med avfall og skrap,5,46.77
SN2007,30,46.900,Uspesifisert engroshandel,5,46.90
SN2007,30,47,"Detaljhandel, unntatt med motorvogner",2,G
SN2007,30,47.1,Butikkhandel med bredt vareutvalg,3,47
SN2007,30,47.2,Butikkhandel med nærings- og nytelsesmidler i spesialforretninger,3,47
SN2007,30,47.3,Detaljhandel med drivstoff til motorvogner,3,47
SN2007,30,47.4,Butikkhandel med IKT-utstyr i spesialforretninger,3,47
SN2007,30,47.5,Butikkhandel med andre husholdningsvarer i spesialforretninger,3,47
SN2007,30,47.6,"Butikkhandel med bøker, musikkartikler og andre fritidsartikler i spesialforretninger",3,47
SN2007,30,47.7,Annen butikkhandel i spesialforretninger,3,47
SN2007,30,47.8,Torghandel,3,47
SN2007,30,47.9,Detaljhandel utenom utsalgssted,3,47
SN2007,30,47.11,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,4,47.1
SN2007,30,47.19,Butikkhandel med bredt vareutvalg ellers,4,47.1
SN2007,30,47.21,Butikkhandel med frukt og grønnsaker,4,47.2
SN2007,30,47.22,Butikkhandel med kjøtt og kjøttvarer,4,47.2
SN2007,30,47.23,"Butikkhandel med fisk, skalldyr og bløtdyr",4,47.2
SN2007,30,47.24,"Butikkhandel med bakervarer, konditorvarer og sukkervarer",4,47.2
SN2007,30,47.25,Butikkhandel med drikkevarer,4,47.2
SN2007,30,47.26,Butikkhandel med tobakksvarer,4,47.2
SN2007,30,47.29,Butikkhandel med nærings- og nytelsesmidler ellers,4,47.2
SN2007,30,47.30,Detaljhandel med drivstoff til motorvogner,4,47.3
SN2007,30,47.41,Butikkhandel med datamaskiner og utstyr til datamaskiner,4,47.4
SN2007,30,47.42,Butikkhandel med telekommunikasjonsutstyr,4,47.4
SN2007,30,47.43,Butikkhandel med audio- og videoutstyr,4,47.4
SN2007,30,47.51,Butikkhandel med tekstiler og utstyrsvarer,4,47.5
SN2007,30,47.52,"Butikkhandel med jernvarer, fargevarer og glass",4,47.5
SN2007,30,47.53,"Butikkhandel med tapeter, gulvtepper og gardiner",4,47.5
SN2007,30,47.54,Butikkhandel med elektriske husholdningsapparater,4,47.5
SN2007,30,47.59,"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",4,47.5
SN2007,30,47.61,Butikkhandel med bøker,4,47.6
SN2007,30,47.62,Butikkhandel med aviser og papirvarer,4,47.6
SN2007,30,47.63,Butikkhandel med innspillinger av musikk og video,4,47.6
SN2007,30,47.64,Butikkhandel med sportsutstyr,4,47.6
SN2007,30,47.65,Butikkhandel med spill og leker,4,47.6
SN2007,30,47.71,Butikkhandel med klær,4,47.7
SN2007,30,47.72,Butikkhandel med skotøy og lærvarer,4,47.7
SN2007,30,47.73,Butikkhandel med apotekvarer,4,47.7
SN2007,30,47.74,Butikkhandel med medisinske og ortopediske artikler,4,47.7
SN2007,30,47.75,Butikkhandel med kosmetikk og toalettartikler,4,47.7
SN2007,30,47.76,"Butikkhandel med blomster og planter, kjæledyr og fôrvarer til kjæledyr",4,47.7
SN2007,30,47.77,"Butikkhandel med ur, gull- og sølvvarer",4,47.7
SN2007,30,47.78,Annen butikkhandel med andre nye varer i spesialforretninger,4,47.7
SN2007,30,47.79,Butikkhandel med brukte varer,4,47.7
SN2007,30,47.81,"Torghandel med næringsmidler, drikkevarer og tobakksvarer",4,47.8
SN2007,30,47.82,"Torghandel med tekstiler, klær, skotøy og utstyrsvarer",4,47.8
SN2007,30,47.89,Torghandel med andre varer,4,47.8
SN2007,30,47.91,Postordrehandel og handel via Internett,4,47.9
SN2007,30,47.99,Detaljhandel utenom utsalgssted ellers,4,47.9
SN2007,30,47.111,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,5,47.11
SN2007,30,47.112,Kioskhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,5,47.11
SN2007,30,47.190,Butikkhandel med bredt vareutvalg ellers,5,47.19
SN2007,30,47.210,Butikkhandel med frukt og grønnsaker,5,47.21
SN2007,30,47.220,Butikkhandel med kjøtt og kjøttvarer,5,47.22
SN2007,30,47.230,"Butikkhandel med fisk, skalldyr og bløtdyr",5,47.23
SN2007,30,47.241,Butikkhandel med bakervarer og konditorvarer,5,47.24
SN2007,30,47.242,Butikkhandel med sukkervarer,5,47.24
SN2007,30,47.251,Butikkhandel med vin og brennevin,5,47.25
SN2007,30,47.259,Butikkhandel med drikkevarer ellers,5,47.25
SN2007,30,47.260,Butikkhandel med tobakksvarer,5,47.26
SN2007,30,47.291,Butikkhandel med helsekost,5,47.29
SN2007,30,47.292,Butikkhandel med kaffe og te,5,47.29
SN2007,30,47.299,Butikkhandel med nærings- og nytelsesmidler ikke nevnt annet sted,5,47.29
SN2007,30,47.300,Detaljhandel med drivstoff til motorvogner,5,47.30
SN2007,30,47.410,Butikkhandel med datamaskiner og utstyr til datamaskiner,5,47.41
SN2007,30,47.420,Butikkhandel med telekommunikasjonsutstyr,5,47.42
SN2007,30,47.430,Butikkhandel med audio- og videoutstyr,5,47.43
SN2007,30,47.510,Butikkhandel med tekstiler og utstyrsvarer,5,47.51
SN2007,30,47.521,"Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer",5,47.52
SN2007,30,47.522,Butikkhandel med jernvarer,5,47.52
SN2007,30,47.523,Butikkhandel med fargevarer,5,47.52
SN2007,30,47.524,Butikkhandel med trelast,5,47.52
SN2007,30,47.529,Butikkhandel med byggevarer ikke nevnt annet sted,5,47.52
SN2007,30,47.531,Butikkhandel med tapeter og gulvbelegg,5,47.53
SN2007,30,47.532,Butikkhandel med tepper,5,47.53
SN2007,30,47.533,Butikkhandel med gardiner,5,47.53
SN2007,30,47.540,Butikkhandel med elektriske husholdningsapparater,5,47.54
SN2007,30,47.591,Butikkhandel med møbler,5,47.59
SN2007,30,47.592,Butikkhandel med belysningsutstyr,5,47.59
SN2007,30,47.593,"Butikkhandel med kjøkkenutstyr, glass og steintøy",5,47.59
SN2007,30,47.594,Butikkhandel med musikkinstrumenter og noter,5,47.59
SN2007,30,47.599,Butikkhandel med innredningsartikler ikke nevnt annet sted,5,47.59
SN2007,30,47.610,Butikkhandel med bøker,5,47.61
SN2007,30,47.620,Butikkhandel med aviser og papirvarer,5,47.62
SN2007,30,47.630,Butikkhandel med innspillinger av musikk og video,5,47.63
SN2007,30,47.641,Butikkhandel med sportsutstyr,5,47.64
SN2007,30,47.642,Butikkhandel med fritidsbåter og -utstyr,5,47.64
SN2007,30,47.650,Butikkhandel med spill og leker,5,47.65
SN2007,30,47.710,Butikkhandel med klær,5,47.71
SN2007,30,47.721,Butikkhandel med skotøy,5,47.72
SN2007,30,47.722,Butikkhandel med reiseeffekter av lær og lærimitasjoner og varer av lær,5,47.72
SN2007,30,47.730,Butikkhandel med apotekvarer,5,47.73
SN2007,30,47.740,Butikkhandel med medisinske og ortopediske artikler,5,47.74
SN2007,30,47.750,Butikkhandel med kosmetikk og toalettartikler,5,47.75
SN2007,30,47.761,Butikkhandel med blomster og planter,5,47.76
SN2007,30,47.762,Butikkhandel med kjæledyr og fôrvarer til kjæledyr,5,47.76
SN2007,30,47.771,Butikkhandel med ur og klokker,5,47.77
SN2007,30,47.772,Butikkhandel med gull- og sølvvarer,5,47.77
SN2007,30,47.781,Butikkhandel med fotoutstyr,5,47.78
SN2007,30,47.782,Butikkhandel med optiske artikler,5,47.78
SN2007,30,47.789,Butikkhandel ikke nevnt annet sted,5,47.78
SN2007,30,47.791,Butikkhandel med antikviteter,5,47.79
SN2007,30,47.792,Butikkhandel med brukte klær,5,47.79
SN2007,30,47.799,Butikkhandel med brukte varer ellers,5,47.79
SN2007,30,47.810,"Torghandel med næringsmidler, drikkevarer og tobakksvarer",5,47.81
SN2007,30,47.820,"Torghandel med tekstiler, klær, skotøy og utstyrsvarer",5,47.82
SN2007,30,47.890,Torghandel med andre varer,5,47.89
SN2007,30,47.911,Postordre-/Internetthandel med bredt vareutvalg,5,47.91
SN2007,30,47.912,"Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer",5,47.91
SN2007,30,47.913,"Postordre-/Internetthandel med belysningsutstyr, kjøkkenutstyr, møbler og innredningsartikler",5,47.91
SN2007,30,47.914,"Postordre-/Internetthandel med elektriske husholdningsapparater, radio, fjernsyn, plater, kassetter og musikkinstrumenter",5,47.91
SN2007,30,47.915,"Postordre-/internetthandel med bøker, papir, aviser og blader",5,47.91
SN2007,30,47.916,Postordre-/Internetthandel med IKT-utstyr,5,47.91
SN2007,30,47.917,Postordre-/Internetthandel med helsekost,5,47.91
SN2007,30,47.919,Postordre-/Internetthandel med annet spesialisert vareutvalg,5,47.91
SN2007,30,47.990,Detaljhandel utenom utsalgssted ellers,5,47.99
SN2007,30,49,Landtransport og rørtransport,2,H
SN2007,30,49.1,Passasjertransport med jernbane,3,49
SN2007,30,49.2,Godstransport med jernbane,3,49
SN2007,30,49.3,Annen landtransport med passasjerer,3,49
SN2007,30,49.4,"Godstransport på vei, herunder flyttetransport",3,49
SN2007,30,49.5,Rørtransport,3,49
SN2007,30,49.10,Passasjertransport med jernbane,4,49.1
SN2007,30,49.20,Godstransport med jernbane,4,49.2
SN2007,30,49.31,Transport med rutebil og sporvei i by- og forstadsområde,4,49.3
SN2007,30,49.32,Drosjebiltransport,4,49.3
SN2007,30,49.39,Landtransport med passasjerer ikke nevnt annet sted,4,49.3
SN2007,30,49.41,Godstransport på vei,4,49.4
SN2007,30,49.42,Flyttetransport,4,49.4
SN2007,30,49.50,Rørtransport,4,49.5
SN2007,30,49.100,Passasjertransport med jernbane,5,49.10
SN2007,30,49.200,Godstransport med jernbane,5,49.20
SN2007,30,49.311,Rutebiltransport i by- og forstadsområde,5,49.31
SN2007,30,49.312,Transport med sporveis- og forstadsbane,5,49.31
SN2007,30,49.320,Drosjebiltransport,5,49.32
SN2007,30,49.391,Rutebiltransport utenfor by- og forstadsområde,5,49.39
SN2007,30,49.392,Turbiltransport,5,49.39
SN2007,30,49.393,"Transport med taubaner, kabelbaner og skiheiser",5,49.39
SN2007,30,49.410,Godstransport på vei,5,49.41
SN2007,30,49.420,Flyttetransport,5,49.42
SN2007,30,49.500,Rørtransport,5,49.50
SN2007,30,50,Sjøfart,2,H
SN2007,30,50.1,Sjøfart og kysttrafikk med passasjerer,3,50
